"common_name","year","phase","tree_id","doy_mean","doy_median","obs_number","first_doy","last_doy","interquartile_range"
"American beech",2017,"budburst",135911,130.555555555556,118,9,109,252,5
"American beech",2017,"Colored leaves",86274,300.1875,301.5,16,264,330,18.5
"American beech",2017,"Colored leaves",86275,294.090909090909,300,33,247,330,43
"American beech",2017,"Colored leaves",86276,297.466666666667,303,15,251,330,23.5
"American beech",2017,"Colored leaves",135343,282.444444444444,303.5,18,110,330,32.5
"American beech",2017,"Colored leaves",135911,283.909090909091,285,33,232,330,46
"American beech",2017,"flowers",86273,120.666666666667,118,3,113,131,9
"American beech",2017,"flowers",86274,120.454545454545,118,11,113,132,13
"American beech",2017,"flowers",86275,117.478260869565,117,23,107,131,7
"American beech",2017,"flowers",86276,120.875,121,8,113,129,9.25
"American beech",2017,"flowers",135343,120.125,117.5,16,107,158,11.5
"American beech",2017,"flowers",135911,120,118,9,113,129,6
"American beech",2017,"Fruits",86273,142,142,2,131,153,11
"American beech",2017,"Fruits",86274,217.809523809524,215,21,159,323,54
"American beech",2017,"Fruits",86275,210.079365079365,203,63,131,323,87.5
"American beech",2017,"Fruits",86276,199.526315789474,197,19,141,264,59.5
"American beech",2017,"Fruits",135343,215.194444444444,217.5,36,136,323,71.75
"American beech",2017,"Fruits",135911,228.282608695652,232.5,46,146,323,57.75
"American beech",2017,"Increasing leaf size",86273,127.666666666667,131,3,113,139,13
"American beech",2017,"Increasing leaf size",86274,145.875,142,16,121,183,28.75
"American beech",2017,"Increasing leaf size",86275,139.175,131,40,112,204,34
"American beech",2017,"Increasing leaf size",86276,141.555555555556,138.5,18,117,183,32.75
"American beech",2017,"Increasing leaf size",135343,133.04347826087,126,23,110,183,30
"American beech",2017,"Increasing leaf size",135911,143.296296296296,136,27,113,252,33
"American beech",2017,"leaf drop",86274,301.052631578947,303,19,264,330,27.5
"American beech",2017,"leaf drop",86275,301.379310344828,304,29,256,330,32
"American beech",2017,"leaf drop",86276,297.466666666667,303,15,251,330,23.5
"American beech",2017,"leaf drop",135343,298.277777777778,303.5,18,256,330,32.5
"American beech",2017,"leaf drop",135911,294.379310344828,300,29,256,330,30
"American beech",2017,"leafout",86273,147.9,136,10,113,274,22.75
"American beech",2017,"leafout",86274,219.127272727273,220,55,117,330,131.5
"American beech",2017,"leafout",86275,208.894736842105,197,114,112,330,130.75
"American beech",2017,"leafout",86276,212.307692307692,203.5,52,117,330,127.25
"American beech",2017,"leafout",135343,207.850746268657,203,67,110,330,130.5
"American beech",2017,"leafout",135911,216.936842105263,220,95,113,330,113.5
"American beech",2017,"Open flowers",86273,120.666666666667,118,3,113,131,9
"American beech",2017,"Open flowers",86274,127.4,126,5,124,132,3
"American beech",2017,"Open flowers",86275,125.6,121,15,117,168,10.5
"American beech",2017,"Open flowers",86276,127,126,8,118,143,7.25
"American beech",2017,"Open flowers",135343,119.166666666667,118,12,113,132,11.5
"American beech",2017,"Open flowers",135911,124.25,125,4,118,129,4.25
"American beech",2017,"Recent fruit or seed drop",86273,274,274,1,274,274,0
"American beech",2017,"Recent fruit or seed drop",86274,273.6,274,20,220,319,41.25
"American beech",2017,"Recent fruit or seed drop",86275,276,278,31,220,319,38.5
"American beech",2017,"Recent fruit or seed drop",86276,270,269,8,245,319,22
"American beech",2017,"Recent fruit or seed drop",135343,261,260,16,158,305,29.25
"American beech",2017,"Recent fruit or seed drop",135911,275.4,276,20,220,319,32.75
"American beech",2017,"Ripe fruits",86274,264.5,257.5,4,220,323,35.5
"American beech",2017,"Ripe fruits",86275,266.826086956522,259,23,220,323,30
"American beech",2017,"Ripe fruits",86276,264,264,1,264,264,0
"American beech",2017,"Ripe fruits",135343,254.3125,253,16,158,323,19.25
"American beech",2017,"Ripe fruits",135911,271.8,271,15,220,323,29.5
"American beech",2018,"budburst",86275,102,121,9,77,123,45
"American beech",2018,"budburst",86276,122.5,122.5,2,122,123,0.5
"American beech",2018,"budburst",135343,77,77,4,77,77,0
"American beech",2018,"budburst",135911,77,77,5,77,77,0
"American beech",2018,"Colored leaves",86274,295.733333333333,301,15,274,315,20
"American beech",2018,"Colored leaves",86275,268,268,1,268,268,0
"American beech",2018,"Colored leaves",86276,290,289.5,14,268,307,23.5
"American beech",2018,"flowers",86274,299,299,1,299,299,0
"American beech",2018,"Fruits",86274,240.133333333333,249,15,171,289,36.5
"American beech",2018,"Fruits",86275,158,158,1,158,158,0
"American beech",2018,"Fruits",86276,218.333333333333,229,9,158,258,49
"American beech",2018,"Increasing leaf size",86274,181.333333333333,180,3,171,193,11
"American beech",2018,"Increasing leaf size",86275,132.181818181818,126,11,122,158,15.5
"American beech",2018,"Increasing leaf size",86276,148.363636363636,138,11,123,193,34.5
"American beech",2018,"leaf drop",86274,297.153846153846,302,13,278,315,16
"American beech",2018,"leaf drop",86275,268,268,1,268,268,0
"American beech",2018,"leaf drop",86276,295.5,300.5,12,278,308,18
"American beech",2018,"leafout",86274,251.175,259.5,40,126,315,69.25
"American beech",2018,"leafout",86275,147.25,138,20,122,268,29.25
"American beech",2018,"leafout",86276,223.209302325581,242,43,123,307,118.5
"American beech",2018,"leafout",135343,126,126,1,126,126,0
"American beech",2018,"Recent fruit or seed drop",86274,270.75,273,4,263,274,2.75
"American beech",2018,"Recent fruit or seed drop",86276,263,263,1,263,263,0
"American beech",2018,"Ripe fruits",86274,260.833333333333,260.5,6,242,279,20
"American beech",2019,"budburst",86274,123.5,121,18,100,174,18.5
"American beech",2019,"budburst",86275,105,105,2,103,107,2
"American beech",2019,"budburst",86276,123.2,127.5,10,100,135,8.5
"American beech",2019,"budburst",135343,131,131,1,131,131,0
"American beech",2019,"budburst",135911,111,115,3,83,135,26
"American beech",2019,"Colored leaves",86274,298.533333333333,301,15,260,331,20
"American beech",2019,"Colored leaves",86275,307,307,1,307,307,0
"American beech",2019,"Colored leaves",86276,301.666666666667,301,9,272,331,15
"American beech",2019,"Colored leaves",135343,307,307,1,307,307,0
"American beech",2019,"Colored leaves",135911,230.333333333333,301,3,83,307,112
"American beech",2019,"flowers",86274,120.8,121,10,109,128,12
"American beech",2019,"flowers",86276,127,128,4,121,131,2.5
"American beech",2019,"flowers",135343,131,131,1,131,131,0
"American beech",2019,"flowers",135911,114.333333333333,115,3,83,145,31
"American beech",2019,"Fruits",86274,204.979166666667,208,48,128,315,84.5
"American beech",2019,"Fruits",86276,195.4375,199.5,16,138,236,61.75
"American beech",2019,"Fruits",135343,131,131,1,131,131,0
"American beech",2019,"Fruits",135911,175,191,3,83,251,84
"American beech",2019,"Increasing leaf size",86274,152.95,138.5,20,119,222,48.25
"American beech",2019,"Increasing leaf size",86275,135,135,1,135,135,0
"American beech",2019,"Increasing leaf size",86276,154.7,141.5,20,119,222,48.25
"American beech",2019,"Increasing leaf size",135343,131,131,1,131,131,0
"American beech",2019,"Increasing leaf size",135911,120,125,4,83,147,31
"American beech",2019,"leaf drop",86274,291.923076923077,301,13,232,331,25
"American beech",2019,"leaf drop",86275,307,307,1,307,307,0
"American beech",2019,"leaf drop",86276,298.875,299,8,279,315,14.75
"American beech",2019,"leaf drop",135343,307,307,1,307,307,0
"American beech",2019,"leaf drop",135911,230.333333333333,301,3,83,307,112
"American beech",2019,"leafout",86274,210.242424242424,208.5,66,115,331,107.25
"American beech",2019,"leafout",86275,222.25,223.5,4,135,307,43.75
"American beech",2019,"leafout",86276,209.408163265306,208,49,119,331,104
"American beech",2019,"leafout",135343,207.666666666667,185,3,131,307,88
"American beech",2019,"leafout",135911,186.111111111111,147,9,83,307,116
"American beech",2019,"Open flowers",86274,123,124.5,8,111,128,7.5
"American beech",2019,"Open flowers",86276,128,128,3,128,128,0
"American beech",2019,"Open flowers",135911,99,99,2,83,115,16
"American beech",2019,"Recent fruit or seed drop",86274,288.222222222222,296,9,250,315,19
"American beech",2019,"Recent fruit or seed drop",135911,83,83,1,83,83,0
"American beech",2019,"Ripe fruits",86274,239.823529411765,236,17,138,315,48
"American beech",2019,"Ripe fruits",86276,234.25,234.5,4,232,236,3.25
"American beech",2019,"Ripe fruits",135911,83,83,1,83,83,0
"American beech",2020,"budburst",86274,116.916666666667,121,12,58,129,6.75
"American beech",2020,"budburst",86276,111.75,123,8,58,134,19.5
"American beech",2020,"budburst",135911,67,67,2,58,76,9
"American beech",2020,"Colored leaves",86274,296.947368421053,305,19,259,319,30
"American beech",2020,"Colored leaves",86276,299.6,302.5,10,276,319,24.75
"American beech",2020,"Colored leaves",135911,250,250,1,250,250,0
"American beech",2020,"flowers",86274,116.615384615385,120,13,86,147,13
"American beech",2020,"flowers",86276,115.666666666667,127,3,86,134,24
"American beech",2020,"flowers",135343,250,250,1,250,250,0
"American beech",2020,"flowers",135911,250,250,1,250,250,0
"American beech",2020,"Fruits",86274,216.724137931034,220,29,156,276,61
"American beech",2020,"Fruits",135343,250,250,1,250,250,0
"American beech",2020,"Fruits",135911,250,250,1,250,250,0
"American beech",2020,"Increasing leaf size",86274,140.227272727273,137,22,120,183,28.25
"American beech",2020,"Increasing leaf size",86276,150.083333333333,148,12,126,183,20.5
"American beech",2020,"leaf drop",86274,303.052631578947,309,19,271,324,23
"American beech",2020,"leaf drop",86276,300.545454545455,306,11,276,319,23
"American beech",2020,"leafout",86274,212.985915492958,207,71,120,319,113
"American beech",2020,"leafout",86276,210.418604651163,207,43,22,319,102
"American beech",2020,"leafout",135343,58,58,1,58,58,0
"American beech",2020,"Open flowers",86274,126.25,126,4,124,129,1.25
"American beech",2020,"Open flowers",86276,134,134,1,134,134,0
"American beech",2020,"Open flowers",135911,250,250,1,250,250,0
"American beech",2020,"Recent fruit or seed drop",86274,252.7,259.5,10,220,290,43
"American beech",2020,"Recent fruit or seed drop",135343,250,250,1,250,250,0
"American beech",2020,"Ripe fruits",86274,237.714285714286,226,7,213,276,34.5
"American beech",2020,"Ripe fruits",135343,250,250,1,250,250,0
"American beech",2020,"Ripe fruits",135911,250,250,1,250,250,0
"American witchhazel",2018,"budburst",166780,280,280,2,280,280,0
"American witchhazel",2018,"Colored leaves",166776,297.5,308,4,259,315,14
"American witchhazel",2018,"Colored leaves",166777,306.8,308,5,287,316,7
"American witchhazel",2018,"Colored leaves",166778,310.4,308,5,305,316,7
"American witchhazel",2018,"Colored leaves",166779,293,305,7,264,316,33
"American witchhazel",2018,"Colored leaves",166780,295.5,294.5,6,280,316,27.75
"American witchhazel",2018,"flowers",166776,292.1,311.5,10,202,337,51.5
"American witchhazel",2018,"flowers",166777,299.75,311.5,8,202,337,15.5
"American witchhazel",2018,"flowers",166778,306.444444444444,315,9,202,342,17
"American witchhazel",2018,"flowers",166779,283.636363636364,305,11,202,325,47
"American witchhazel",2018,"flowers",166780,290.555555555556,308,9,202,325,35
"American witchhazel",2018,"Fruits",166776,289.555555555556,308,9,202,337,66
"American witchhazel",2018,"Fruits",166777,275.7,297.5,10,202,337,85.25
"American witchhazel",2018,"Fruits",166778,299.333333333333,312,6,202,337,14.75
"American witchhazel",2018,"Fruits",166779,277.777777777778,285,9,202,325,44
"American witchhazel",2018,"Fruits",166780,287.5,294.5,8,202,325,30
"American witchhazel",2018,"leaf drop",166776,303,308,5,259,325,7
"American witchhazel",2018,"leaf drop",166777,314.4,315,5,308,325,8
"American witchhazel",2018,"leaf drop",166778,312.833333333333,311.5,6,305,325,7.75
"American witchhazel",2018,"leaf drop",166779,308.857142857143,308,7,285,325,9
"American witchhazel",2018,"leaf drop",166780,301.625,308,8,280,325,34.5
"American witchhazel",2018,"leafout",166776,269.333333333333,283.5,6,202,315,75.25
"American witchhazel",2018,"leafout",166777,267.777777777778,287,9,202,316,81
"American witchhazel",2018,"leafout",166778,292.333333333333,308,6,202,316,7.5
"American witchhazel",2018,"leafout",166779,275.555555555556,285,9,202,316,44
"American witchhazel",2018,"leafout",166780,282.142857142857,281,7,202,316,28
"American witchhazel",2018,"Open flowers",166776,319.428571428571,316,7,308,337,14.5
"American witchhazel",2018,"Open flowers",166777,313.714285714286,315,7,287,337,12.5
"American witchhazel",2018,"Open flowers",166778,319.5,315.5,8,305,342,20
"American witchhazel",2018,"Open flowers",166779,299,308,9,264,325,30
"American witchhazel",2018,"Open flowers",166780,301.625,308,8,280,325,34.5
"American witchhazel",2018,"Recent fruit or seed drop",166776,326.333333333333,327,3,315,337,11
"American witchhazel",2018,"Recent fruit or seed drop",166777,349,349,2,337,361,12
"American witchhazel",2018,"Recent fruit or seed drop",166778,361,361,1,361,361,0
"American witchhazel",2018,"Ripe fruits",166776,320.166666666667,320.5,6,308,337,16.5
"American witchhazel",2018,"Ripe fruits",166777,318.8,316,5,308,337,17
"American witchhazel",2018,"Ripe fruits",166778,314.25,312,4,308,325,10.25
"American witchhazel",2018,"Ripe fruits",166779,301.166666666667,308,6,265,325,23.25
"American witchhazel",2018,"Ripe fruits",166780,299.714285714286,308,7,280,325,31.5
"American witchhazel",2019,"budburst",166776,138.6,129,30,109,208,30
"American witchhazel",2019,"budburst",166777,141.78125,129,32,109,222,38.5
"American witchhazel",2019,"budburst",166778,139.851851851852,129,27,109,222,34.5
"American witchhazel",2019,"budburst",166779,153.333333333333,151,36,89,222,60.5
"American witchhazel",2019,"budburst",166780,148.558823529412,139,34,89,208,56
"American witchhazel",2019,"Colored leaves",166776,268.935483870968,273,31,210,308,38
"American witchhazel",2019,"Colored leaves",166777,272.114285714286,274,35,210,311,47
"American witchhazel",2019,"Colored leaves",166778,268.193548387097,273,31,188,308,33.5
"American witchhazel",2019,"Colored leaves",166779,268.315789473684,272.5,38,210,310,36.25
"American witchhazel",2019,"Colored leaves",166780,269.5,270.5,34,220,308,36.25
"American witchhazel",2019,"flowers",166776,268.292682926829,281,41,91,335,64
"American witchhazel",2019,"flowers",166777,269.744186046512,285,43,91,335,61.5
"American witchhazel",2019,"flowers",166778,269.8,281,45,91,335,57
"American witchhazel",2019,"flowers",166779,259.390243902439,274,41,91,335,62
"American witchhazel",2019,"flowers",166780,252.951219512195,274,41,91,335,75
"American witchhazel",2019,"Fruits",166776,216.958333333333,228,48,48,299,103.75
"American witchhazel",2019,"Fruits",166777,216.847826086957,228,46,48,299,101
"American witchhazel",2019,"Fruits",166778,220.844444444444,236,45,48,297,94
"American witchhazel",2019,"Fruits",166779,224.883333333333,233,60,48,325,90.25
"American witchhazel",2019,"Fruits",166780,220.015873015873,226,63,48,325,90.5
"American witchhazel",2019,"Increasing leaf size",166776,154.607142857143,137,28,115,251,52.5
"American witchhazel",2019,"Increasing leaf size",166777,154,136,31,115,251,56.5
"American witchhazel",2019,"Increasing leaf size",166778,157.407407407407,139,27,115,251,62
"American witchhazel",2019,"Increasing leaf size",166779,162.892857142857,145,28,111,261,59.75
"American witchhazel",2019,"Increasing leaf size",166780,166.333333333333,145,30,111,261,83.75
"American witchhazel",2019,"leaf drop",166776,281.192307692308,283,26,242,310,25.5
"American witchhazel",2019,"leaf drop",166777,286.136363636364,287,22,244,311,31
